Date,Open,High,Low,Close,Volume,Change
2018-10-23,18943,18943,18385,18583,105954,-0.023489227535470336
2018-10-24,18666,18666,18107,18249,77486,-0.0179734165635258
2018-10-25,17581,17814,17325,17801,180855,-0.024549290372075205
2018-10-26,17792,17792,17052,17432,18009,-0.020729172518397898
2018-10-29,17541,17618,17181,17216,302094,-0.012391005048187242
2018-10-30,17119,17939,17074,17824,132692,0.03531598513011147
2018-10-31,17974,18051,17732,18003,45151,0.010042639138240661
2018-11-01,18113,18335,17987,17993,24978,-0.0005554629783924847
2018-11-02,18316,18836,18265,18843,145364,0.04724059356416377
2018-11-05,18602,18607,18347,18559,88656,-0.01507190999310093
2018-11-06,18521,18592,18301,18498,133744,-0.003286815022361167
2018-11-07,18501,18695,18430,18478,1112270,-0.0010811979673478467
2018-11-08,18802,18927,18660,18666,12258,0.010174261283688812
2018-11-09,18606,18763,18559,18598,130928,-0.0036429872495445936
2018-11-12,18436,18879,18436,18828,46526,0.012366921174319812
2018-11-13,18492,18563,18219,18531,100020,-0.015774378585086013
2018-11-14,18495,18609,18403,18423,20453,-0.005828071879553143
2018-11-15,18474,18657,18349,18661,51678,0.012918634315800981
2018-11-16,18730,18750,18439,18521,93079,-0.0075022774770913125
2018-11-19,18567,18668,18438,18573,17511,0.0028076237784135927
2018-11-20,18198,18290,18051,18158,10538,-0.022344263177731083
2018-11-21,17884,18079,17738,18082,36335,-0.004185482982707378
2018-11-22,18041,18217,18041,18134,75141,0.002875788076540209
2018-11-23,18189,18203,18016,18115,517102,-0.0010477555972207009
2018-11-26,18117,18666,18117,18652,21368,0.029643941484957193
2018-11-27,18674,18789,18504,18789,28191,0.007345056830366792
2018-11-28,18798,19055,18780,18999,32905,0.011176752355101405
2018-11-29,19332,19395,19086,19124,33505,0.0065792936470341346
2018-11-30,19156,19156,18715,18762,65821,-0.018929094331729734
2018-12-03,19091,19137,18920,19134,61592,0.019827310521266295
2018-12-04,18991,19032,18630,18757,68669,-0.019703146231838664
2018-12-05,18421,18676,18421,18628,43143,-0.00687743242522787
2018-12-06,18460,18460,17941,17988,62334,-0.034356882112948295
2018-12-07,18160,18280,18051,18087,33422,0.005503669112741916
2018-12-10,17817,17840,17617,17713,98044,-0.02067783490905073
2018-12-11,17788,17788,17630,17727,24748,0.0007903799469315409
2018-12-12,17869,18103,17855,18105,100329,0.021323404975461147
2018-12-13,18109,18295,18022,18296,26056,0.010549571941452562
2018-12-14,18019,18019,17426,17537,143556,-0.041484477481416704
2018-12-17,17413,17732,17413,17735,56596,0.01129041455208979
2018-12-18,17469,17578,17355,17424,38123,-0.017535945869749048
2018-12-19,17388,17550,17384,17547,22866,0.007059228650137639
2018-12-20,17302,17320,17107,17269,45220,-0.015843164073630844
2018-12-21,17217,17511,17217,17437,55284,0.009728415079043318
2018-12-24,17379,17512,17310,17510,13005,0.004186499971325253
2018-12-26,17165,17425,17151,17246,86545,-0.015077098800685307
2018-12-27,17707,17760,17578,17703,58254,0.02649889829525698
2018-12-28,17812,17863,17651,17713,33144,0.0005648760097158867
2019-01-02,17844,17897,17450,17501,44781,-0.011968610624964682
2019-01-03,17442,17442,17014,17019,87460,-0.027541283355236867
2019-01-04,17038,17038,16669,17019,60393,0.0
2019-01-07,17318,17603,17313,17567,37402,0.03219930665726545
2019-01-08,17412,17578,17350,17391,217022,-0.010018785222291826
2019-01-09,17462,18132,17462,18067,20933,0.0388706802369041
2019-01-10,18179,18336,18092,18224,132117,0.008689876570542987
2019-01-11,18356,18550,18328,18498,107850,0.015035118525021929
2019-01-14,18436,18436,18168,18204,47849,-0.015893610120013002
2019-01-15,18246,18629,18207,18628,330887,0.023291584267194132
2019-01-16,18583,18802,18583,18808,37663,0.009662873094266722
2019-01-17,18832,18842,18605,18621,25979,-0.009942577626541937
2019-01-18,18745,18783,18626,18730,16375,0.00585360614360142
2019-01-21,18780,19007,18718,18989,161565,0.01382808328884133
2019-01-22,19024,19091,18626,18744,43963,-0.012902206540628791
2019-01-23,18569,18902,18551,18823,57808,0.004214682031583372
2019-01-24,18860,19044,18756,19016,156898,0.010253413377251164
2019-01-25,19180,19908,19180,19913,781613,0.04717080353386627
2019-01-28,19909,19909,19579,19681,33061,-0.01165068046000095
2019-01-29,19599,19898,19401,19903,61210,0.011279914638483879
2019-01-30,19883,20091,19783,20081,26438,0.008943375370547235
2019-01-31,20238,20261,19760,19794,601803,-0.01429211692644794
2019-02-01,19869,20087,19869,19908,28226,0.005759321006365559
2019-02-07,20143,20313,20048,20190,399592,0.014165159734780053
2019-02-08,20012,20012,19651,19686,133518,-0.02496285289747402
2019-02-11,19687,19921,19617,19927,22587,0.012242202580514006
2019-02-12,19926,20368,19908,20229,180717,0.01515531690670957
2019-02-13,20425,20561,20314,20321,36069,0.004547926244500511
2019-02-14,20313,20611,20180,20617,32925,0.014566212292702163
2019-02-15,20468,20468,20067,20147,112386,-0.02279672115244702
2019-02-18,20298,20450,20266,20418,70570,0.013451134163895428
2019-02-19,20365,20496,20155,20350,44479,-0.003330394749730625
2019-02-20,20414,20646,20414,20631,71200,0.013808353808353768
2019-02-21,20479,20662,20342,20527,123329,-0.00504095778197855
2019-02-22,20425,20563,20282,20567,43180,0.0019486529936181274
2019-02-25,20607,20674,20409,20537,50548,-0.001458647347692854
2019-02-26,20509,20533,20275,20391,42096,-0.0071091201246530344
2019-02-27,20372,20509,20328,20391,54138,0.0
2019-02-28,20357,20357,19883,19922,85684,-0.023000343288705816
