,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2342,415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,7850,2,-110,-1.38,7960,7960,7820,5741,45035740,33170159300,4225498,KSQ
2343,048770,KR7048770002,TPC,KOSDAQ,벤처기업부,2110,1,20,0.96,2075,2130,2075,12076,25402175,33122761010,15697991,KSQ
2344,090150,KR7090150004,아이윈,KOSDAQ,중견기업부,790,2,-1,-0.13,790,790,780,45767,35865730,33081481470,41875293,KSQ
2345,131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,827,1,7,0.85,815,830,815,19003,15608977,33080000000,40000000,KSQ
2346,340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,3115,3,0,0.0,3175,3230,3115,9367,29360757,33012343245,10597863,KSQ
2347,006200,KR7006200000,한국전자홀딩스,KOSPI,,705,2,-2,-0.28,707,721,696,10202,7244937,32996210880,46803136,STK
2348,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3430,2,-65,-1.86,3495,3495,3415,16532,56755050,32954314960,9607672,KSQ
2349,398120,KR7398120006,에스지헬스케어,KOSDAQ,벤처기업부,2970,2,-20,-0.67,2990,3035,2935,23510,69469155,32891859000,11074700,KSQ
2350,495810,KR7495810004,유비씨,KONEX,일반기업부,13120,0,0,0.0,0,0,0,0,0,32800000000,2500000,KNX
2351,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,4395,1,5,0.11,4390,4400,4360,3150,13797245,32762483550,7454490,KSQ
2352,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,1937,2,-41,-2.07,1979,1987,1932,23540,45913358,32752279742,16908766,STK
2353,000950,KR7000950006,전방,KOSPI,,19460,1,220,1.14,19120,19500,19040,233,4465000,32692800000,1680000,STK
2354,000215,KR7000211003,DL우,KOSPI,,19350,2,-80,-0.41,19400,19430,18900,3446,65463810,32626325250,1686115,STK
2355,114450,KR7114450000,그린생명과학,KOSDAQ,중견기업부,1631,2,-8,-0.49,1638,1643,1615,13297,21604137,32620000000,20000000,KSQ
2356,066430,KR7066430000,와이오엠,KOSDAQ,투자주의환기종목(소속부없음),833,1,46,5.84,789,833,770,1826057,1440115260,32614845508,39153476,KSQ
2357,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3215,2,-5,-0.16,3215,3230,3125,38467,122429410,32612461675,10143845,KSQ
2358,052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,2230,2,-30,-1.33,2260,2275,2205,30991,69001501,32575697280,14607936,KSQ
2359,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,3715,2,-40,-1.07,3740,4110,3635,101852,389660190,32568736300,8766820,KSQ
2360,009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,1985,2,-2,-0.1,2000,2020,1932,73441,143885854,32526390635,16386091,KSQ
2361,043220,KR7043220003,티에스넥스젠,KOSDAQ,중견기업부,204,2,-8,-3.77,205,209,200,1352185,277188691,32481729252,159224163,KSQ
2362,034940,KR7034940007,조아제약,KOSDAQ,중견기업부,1047,2,-26,-2.42,1073,1073,1041,27800,29082700,32435878869,30979827,KSQ
2363,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2760,2,-80,-2.82,2835,2835,2680,87225,237723235,32302269960,11703721,KSQ
2364,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,654,2,-7,-1.06,668,675,612,1987746,1290440989,32298459042,49386023,KSQ
2365,431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,4305,2,-100,-2.27,4360,4430,4280,35779,154183230,32229132810,7486442,KSQ
2366,169670,KR7169670007,코스텍시스템,KONEX,일반기업부,11230,2,-30,-0.27,10610,11250,10500,1024,11485420,32212143230,2868401,KNX
2367,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,4955,2,-5,-0.1,4960,5000,4930,13763,68127270,32207500000,6500000,KSQ
2368,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1297,2,-25,-1.89,1322,1322,1288,42176,54543752,32194603514,24822362,KSQ
2369,227610,KR7227610003,아우딘퓨쳐스,KOSDAQ,중견기업부,903,2,-4,-0.44,907,914,892,28206,25408126,32131942941,35583547,KSQ
2370,001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1450,1,31,2.18,1419,1453,1419,4846,6946085,32099375000,22137500,KSQ
2371,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,3665,1,25,0.69,3825,3825,3640,45849,169094495,31984352380,8726972,KSQ
2372,276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,2035,2,-80,-3.78,2115,2130,2005,100628,206167650,31903419460,15677356,KSQ
2373,147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,2945,1,15,0.51,3030,3030,2850,7059,20565738,31864505370,10819866,KSQ
2374,050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,2345,1,45,1.96,2285,2345,2270,17968,41893925,31807781670,13564086,KSQ
2375,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,6130,1,50,0.82,6050,6180,6040,9215,56073090,31742684760,5178252,KSQ
2376,005820,KR7005820006,원림,KOSPI,,13810,2,-130,-0.93,13930,14000,13800,425,5878350,31734965700,2297970,STK
2377,187790,KR7187790001,나노,KOSDAQ,관리종목(소속부없음),1025,0,0,0.0,0,0,0,0,0,31611850750,30840830,KSQ
2378,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,7170,2,-30,-0.42,7200,7200,7160,938,6726170,31548000000,4400000,KSQ
2379,146060,KR7146060009,율촌,KOSDAQ,중견기업부,1311,2,-28,-2.09,1328,1328,1281,43795,56904582,31484445045,24015595,KSQ
2380,025440,KR7025440009,DH오토웨어,KOSDAQ,중견기업부,645,2,-17,-2.57,662,667,644,555041,362393585,31463889480,48781224,KSQ
2381,032280,KR7032280000,삼일,KOSDAQ,중견기업부,1937,1,19,0.99,1880,1937,1870,45432,85917331,31405723830,16213590,KSQ
2382,008600,KR7008600009,윌비스,KOSPI,,467,5,-200,-29.99,470,510,467,3838605,1796927782,31399230213,67236039,STK
2383,354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,1584,2,-34,-2.1,1629,1629,1554,60326,94904446,31392874656,19818734,KSQ
2384,328380,KR7328380001,솔트웨어,KOSDAQ,벤처기업부,914,2,-12,-1.3,926,942,908,46468,42584297,31316179092,34262778,KSQ
2385,058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,1950,2,-14,-0.71,1964,1970,1941,17626,34439555,31298533500,16050530,KSQ
2386,065770,KR7065770000,CS,KOSDAQ,벤처기업부,1608,2,-52,-3.13,1643,1660,1550,114434,183216081,31213097040,19411130,KSQ
2387,322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,821,2,-2,-0.24,813,822,802,31521,25539829,31142675273,37932613,KSQ
2388,098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2480,2,-20,-0.8,2510,2510,2445,889,2188125,31002420480,12500976,KSQ
2389,335810,KR7335810008,프리시젼바이오,KOSDAQ,기술성장기업부,2665,1,5,0.19,2640,2690,2640,4980,13230320,30952711790,11614526,KSQ
2390,133820,KR7133820001,화인베스틸,KOSPI,,1004,2,-25,-2.43,1003,1011,994,51093,51009376,30949422472,30826118,STK
2391,199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,6360,2,-380,-5.64,6690,7140,6210,989608,6581227050,30937374120,4864367,KSQ
2392,333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1256,2,-3,-0.24,1250,1258,1240,18373,22901072,30914337456,24613326,KSQ
2393,071950,KR7071950000,코아스,KOSPI,,9370,2,-300,-3.1,9720,9740,9110,7331,68419190,30834046400,3290720,STK
2394,040160,KR7040160004,누리플렉스,KOSDAQ,우량기업부,2555,2,-15,-0.58,2545,2560,2520,4709,11891285,30801891925,12055535,KSQ
2395,011090,KR7011090008,에넥스,KOSPI,,513,2,-3,-0.58,516,518,512,34232,17621146,30775711833,59991641,STK
2396,068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,3065,1,5,0.16,3080,3100,3000,23794,72357305,30464916910,9939614,KSQ
2397,138360,KR7138360003,협진,KOSDAQ,중견기업부,629,2,-2,-0.32,631,641,615,276351,172965991,30411047992,48348248,KSQ
2398,115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1826,2,-44,-2.35,1875,1895,1790,70609,129288263,30403361978,16650253,KSQ
2399,354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,4325,0,0,0.0,0,0,0,0,0,30353918275,7018247,KNX
2400,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1084,2,-20,-1.81,1090,1105,1084,13203,14389474,30352000000,28000000,KSQ
2401,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1465,2,-8,-0.54,1457,1485,1450,21169,30940708,30306852015,20687271,KSQ
2402,019660,KR7019660000,글로본,KOSDAQ,투자주의환기종목(소속부없음),870,2,-15,-1.69,900,932,850,497801,439898052,30267949020,34790746,KSQ
2403,197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,2320,2,-20,-0.85,2340,2340,2315,2517,5854125,30190517280,13013154,KSQ
2404,343090,KR7343090007,HLB사이언스,KONEX,일반기업부,1689,5,-297,-14.95,1689,1720,1689,63598,107445978,30134818779,17841811,KNX
2405,217880,KR7217880004,틸론,KONEX,일반기업부,2800,2,-100,-3.45,2895,2900,2800,9289,26267550,30036412000,10727290,KNX
2406,003680,KR7003680006,한성기업,KOSPI,,4835,2,-50,-1.02,4845,4880,4800,12636,60974695,30023005025,6209515,STK
2407,005320,KR7005320007,온타이드,KOSPI,,444,3,0,0.0,441,447,439,33244,14748065,29979866124,67522221,STK
2408,008470,KR7008470007,부스타,KOSDAQ,중견기업부,3565,2,-65,-1.79,3580,3595,3510,4831,17163000,29963112000,8404800,KSQ
2409,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,1811,2,-24,-1.31,1800,1834,1700,23958,42895114,29888363690,16503790,KSQ
2410,012170,KR7012170007,아센디오,KOSPI,,2885,1,110,3.96,2655,2965,2650,645463,1841009452,29879794980,10356948,STK
2411,148780,KR7148780000,비큐AI,KOSDAQ,기술성장기업부,950,2,-25,-2.56,975,978,948,89662,85514620,29873438750,31445725,KSQ
2412,200580,KR7200580009,메디쎄이,KONEX,일반기업부,7990,1,200,2.57,7800,7990,7800,555,4431740,29771371210,3726079,KNX
2413,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
2414,073570,KR7073570004,리튬포어스,KOSDAQ,중견기업부,819,2,-14,-1.68,833,837,799,388439,315167883,29639198043,36189497,KSQ
2415,035620,KR7035620004,바른손이앤에이,KOSDAQ,중견기업부,398,1,6,1.53,388,405,388,36036,14304626,29626990650,74439675,KSQ
2416,009140,KR7009140005,경인전자,KOSPI,,18840,2,-40,-0.21,19040,19040,18510,1449,27114710,29593815480,1570797,STK
2417,119650,KR7119650000,KC코트렐,KOSPI,,459,0,0,0.0,0,0,0,0,0,29474377011,64214329,STK
2418,456190,KR7456190008,큐라켐,KONEX,일반기업부,16800,0,0,0.0,0,0,0,0,0,29472004800,1754286,KNX
2419,000760,KR7000760009,이화산업,KOSPI,,10510,2,-10,-0.1,10310,10510,10310,1739,18262490,29428000000,2800000,STK
2420,206950,KR7206950008,볼빅,KONEX,일반기업부,2090,1,170,8.85,2090,2090,2090,1,2090,29421483850,14077265,KNX
2421,451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2030,3,0,0.0,2025,2030,2025,2676,5418910,29130500000,14350000,KSQ
2422,024070,KR7024070005,WISCOM,KOSPI,,1900,2,-17,-0.89,1917,1937,1860,2884,5422080,29120232200,15326438,STK
2423,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,461,1,12,2.67,444,462,444,31066,14034729,28858213221,62599161,KSQ
2424,072520,KR7072520000,제넨바이오,KOSDAQ,관리종목(소속부없음),389,0,0,0.0,0,0,0,0,0,28849482466,74163194,KSQ
2425,076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1273,2,-28,-2.15,1301,1305,1262,35664,45334853,28762360588,22594156,KSQ
2426,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,1967,2,-12,-0.61,1980,1989,1951,13646,26853616,28673627780,14577340,KSQ
2427,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,2815,2,-65,-2.26,2900,2900,2815,9932,28032483,28576706145,10151583,KSQ
2428,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,2950,2,-60,-1.99,2990,2995,2900,21167,61808415,28497000000,9660000,KSQ
2429,018700,KR7018700005,바른손,KOSDAQ,중견기업부,811,1,12,1.5,808,828,807,29062,23576525,28482122927,35119757,KSQ
2430,037400,KR7037400009,우리엔터프라이즈,KOSDAQ,우량기업부,1084,2,-3,-0.28,1083,1087,1074,22771,24540863,28426107064,26223346,KSQ
2431,089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,2265,2,-85,-3.62,2350,2350,2245,47011,107202190,28394594925,12536245,KSQ
2432,067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2935,2,-5,-0.17,2915,2955,2890,14784,42961665,28392961070,9673922,KSQ
2433,352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,729,1,15,2.1,708,795,671,14618572,10859635824,28347976377,38886113,KSQ
2434,004365,KR7004361002,세방우,KOSPI,,7680,1,30,0.39,7700,7700,7630,194,1488190,28333440000,3689250,STK
2435,003535,KR7003531001,한화투자증권우,KOSPI,,5830,2,-100,-1.69,5910,5910,5800,2594,15142440,27984000000,4800000,STK
2436,214610,KR7214610008,미코바이오메드,KOSDAQ,기술성장기업부,543,2,-8,-1.45,532,547,516,782064,412314461,27967566864,51505648,KSQ
2437,243870,KR7243870003,아이티센코어,KONEX,일반기업부,9650,3,0,0.0,9690,10000,9650,21,205570,27913889150,2892631,KNX
2438,198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,715,2,-9,-1.24,713,720,709,27887,19889575,27829929270,38922978,KSQ
2439,389680,KR7389680000,유디엠텍,KOSDAQ,기술성장기업부,695,1,4,0.58,691,700,680,103056,71392613,27808895305,40012799,KSQ
2440,014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,2350,1,100,4.44,2380,2445,2300,84704,199890959,27730000000,11800000,KSQ
2441,028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,2195,2,-105,-4.57,2300,2350,2190,60228,133782435,27607625670,12577506,KSQ
2442,086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,3205,2,-10,-0.31,3200,3215,3185,6398,20475727,27596931335,8610587,KSQ
2443,032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1284,2,-11,-0.85,1283,1291,1281,3174,4079530,27594481236,21491029,KSQ
2444,289010,KR7289010001,아이스크림에듀,KOSDAQ,중견기업부,2145,1,15,0.7,2155,2180,2120,19442,41772930,27593359365,12864037,KSQ
2445,039310,KR7039310008,세중,KOSDAQ,중견기업부,1521,2,-3,-0.2,1524,1524,1506,2325,3523728,27563055507,18121667,KSQ
2446,001070,KR7001070002,대한방직,KOSPI,,5200,2,-10,-0.19,5210,5230,5150,1497,7745620,27560000000,5300000,STK
2447,291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,941,2,-18,-1.88,959,959,923,179461,167896333,27552717132,29280252,KSQ
2448,038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,238,1,2,0.85,235,238,233,246418,57999705,27540014586,115714347,KSQ
2449,002420,KR7002420008,세기상사,KOSPI,,4935,2,-75,-1.5,4995,5010,4840,2790,13814330,27432914880,5558848,STK
2450,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1392,2,-1,-0.07,1393,1406,1380,19172,26595263,27422400000,19700000,KSQ
2451,193250,KR7193250008,링크드,KOSDAQ,중견기업부,431,2,-18,-4.01,445,447,430,55630,24191658,27292375487,63323377,KSQ
2452,318010,KR7318010006,팜스빌,KOSDAQ,중견기업부,3435,1,10,0.29,3425,3440,3400,9488,32319135,27237276030,7929338,KSQ
2453,403360,KR7403360001,라피치,KONEX,일반기업부,7890,0,0,0.0,0,0,0,0,0,27216192060,3449454,KNX
2454,019175,KR7019171008,신풍제약우,KOSPI,,12360,2,-30,-0.24,12360,12360,12350,1051,12984530,27192000000,2200000,STK
2455,143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,609,1,5,0.83,604,626,600,94480,58020296,27161336055,44599895,KSQ
2456,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,689,2,-1,-0.14,684,689,683,13790,9454045,27131731380,39378420,KSQ
2457,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,4500,2,-50,-1.1,4530,4550,4490,1051,4761375,27121455000,6026990,KSQ
2458,076340,KR7076340009,관악산업,KONEX,일반기업부,5530,0,0,0.0,0,0,0,0,0,26939173800,4871460,KNX
2459,001465,KR7001461003,BYC우,KOSPI,,12500,3,0,0.0,12490,12500,12490,1739,21732500,26923125000,2153850,STK
2460,217620,KR7217620004,선샤인푸드,KOSDAQ,관리종목(소속부없음),3810,0,0,0.0,0,0,0,0,0,26803681470,7035087,KSQ
2461,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,3665,2,-35,-0.95,3665,3695,3640,3004,10999060,26792249500,7310300,KSQ
2462,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1361,2,-9,-0.66,1320,1370,1319,16062,21600303,26735181858,19643778,KSQ
2463,221840,KR7221840002,하이즈항공,KOSDAQ,투자주의환기종목(소속부없음),1425,2,-5,-0.35,1432,1432,1391,2586,3650929,26648299425,18700561,KSQ
2464,232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,2260,1,25,1.12,2250,2315,2235,36875,83361550,26458886720,11707472,KSQ
2465,317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,246,2,-7,-2.77,253,253,240,1309127,320365383,26381266812,107240922,KSQ
2466,033050,KR7033050006,제이엠아이,KOSDAQ,중견기업부,809,3,0,0.0,798,809,775,4658,3691588,26356687678,32579342,KSQ
2467,196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,578,2,-12,-2.03,595,595,573,27882,16134619,26194718396,45319582,KSQ
2468,233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,14990,0,0,0.0,0,0,0,0,0,26180544660,1746534,KNX
2469,377460,KR7377460001,위니아에이드,KOSDAQ,투자주의환기종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
2470,002680,KR7002680007,한탑,KOSDAQ,중견기업부,803,1,4,0.5,799,803,776,66050,52176311,25950389597,32316799,KSQ
2471,191600,KR7191600006,블루탑,KONEX,일반기업부,9100,0,0,0.0,0,0,0,0,0,25935000000,2850000,KNX
2472,361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,4575,1,10,0.22,4520,4595,4455,1748,7884610,25929535350,5667658,KSQ
2473,083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,1212,1,2,0.17,1203,1259,1203,9286,11312588,25864478748,21340329,KSQ
2474,247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,5940,1,210,3.66,5730,5950,5730,16284,95351140,25802884800,4343920,KSQ
2475,464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1994,1,9,0.45,1986,1994,1984,48165,95621861,25732570000,12905000,KSQ
2476,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,875,2,-1,-0.11,876,876,859,5356,4625698,25681250000,29350000,KSQ
2477,070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,2585,1,75,2.99,2505,2590,2435,14187,35739305,25665229370,9928522,KSQ
2478,238200,KR7238200000,비피도,KOSDAQ,중견기업부,3135,3,0,0.0,3150,3150,3080,2924,9085900,25644300000,8180000,KSQ
2479,032800,KR7032800005,판타지오,KOSDAQ,중견기업부,558,2,-3,-0.53,561,565,555,130494,72583257,25644038364,45957058,KSQ
2480,045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,796,2,-3,-0.38,799,805,765,16023,12731548,25638596432,32209292,KSQ
2481,900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),47,3,0,0.0,47,48,46,1647955,77468707,25504577636,542650588,KSQ
2482,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,3490,2,-5,-0.14,3495,3500,3470,4435,15496360,25477000000,7300000,KSQ
2483,008775,KR7008771008,호텔신라우,KOSPI,,33850,1,1300,3.99,33050,34500,32600,3899,130552150,25451104150,751879,STK
2484,018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,880,2,-9,-1.01,880,889,867,70107,61392342,25422577840,28889293,KSQ
2485,215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,1505,1,13,0.87,1531,1531,1470,36931,55384732,25328511880,16829576,KSQ
2486,291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,2225,2,-5,-0.22,2210,2255,2175,11197,24830225,25270909200,11357712,KSQ
2487,012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,494,2,-1,-0.2,491,495,491,28344,13978170,25148138028,50907162,KSQ
2488,014910,KR7014910004,성문전자,KOSPI,,1117,1,6,0.54,1111,1125,1100,28360,31510175,25088920245,22460985,STK
2489,317860,KR7317860005,노드메이슨,KONEX,일반기업부,5530,0,0,0.0,0,0,0,0,0,24958078950,4513215,KNX
2490,009310,KR7009310004,참엔지니어링,KOSPI,,294,2,-4,-1.34,307,307,289,344550,101174330,24951021186,84867419,STK
2491,002690,KR7002690006,동일제강,KOSPI,,1229,3,0,0.0,1229,1271,1220,23717,29115358,24949142440,20300360,STK
2492,054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,750,2,-9,-1.19,759,759,748,28463,21437013,24880161000,33173548,KSQ
2493,298060,KR7298060005,에스씨엠생명과학,KOSDAQ,기술성장기업부,1214,1,103,9.27,1100,1297,1099,837728,1029479878,24847239072,20467248,KSQ
2494,312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,1226,1,15,1.24,1259,1259,1200,16642,20261442,24834944688,20256888,KSQ
2495,010420,KR7010420008,한솔PNS,KOSPI,,1209,1,16,1.34,1193,1210,1180,27500,32922915,24776051508,20493012,STK
2496,001420,KR7001420009,태원물산,KOSPI,,3260,2,-80,-2.4,3335,3335,3255,1766,5786190,24776000000,7600000,STK
2497,110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,2730,2,-20,-0.73,2735,2795,2710,12667,34771602,24730420260,9058762,KSQ
2498,079650,KR7079650008,서산,KOSDAQ,중견기업부,1236,2,-2,-0.16,1225,1238,1225,66,80981,24720000000,20000000,KSQ
2499,066910,KR7066910001,손오공,KOSDAQ,중견기업부,729,2,-18,-2.41,751,751,726,53830,39416229,24628724811,33784259,KSQ
2500,237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,3790,2,-25,-0.66,3815,3825,3785,3089,11727500,24622114000,6496600,KSQ
2501,019685,KR7019681006,대교우B,KOSPI,,1265,2,-6,-0.47,1271,1279,1264,16033,20350767,24575142350,19426990,STK
2502,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,3010,2,-10,-0.33,3020,3090,3005,5728,17283965,24574085480,8164148,KSQ
2503,229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,1555,2,-183,-10.53,1743,1743,1500,158746,251128896,24572064905,15801971,KSQ
2504,290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,6310,2,-70,-1.1,6440,6470,6270,3316,20986330,24470003320,3877972,KSQ
2505,207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,6790,0,0,0.0,0,0,0,0,0,24444000000,3600000,KNX
2506,208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,2760,1,5,0.18,2775,2800,2725,1793,4926415,24394395240,8838549,KSQ
2507,023790,KR7023790009,동일스틸럭스,KOSDAQ,관리종목(소속부없음),1150,2,-98,-7.85,1282,1282,1050,407106,471956389,24354595350,21177909,KSQ
2508,093380,KR7093380004,풍강,KOSDAQ,우량기업부,2465,2,-25,-1.0,2475,2515,2435,8849,21772820,24352506545,9879313,KSQ
2509,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1487,2,-20,-1.33,1507,1534,1464,35458,53051104,24289666186,16334678,KSQ
2510,101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,375,2,-10,-2.6,384,385,364,233288,87423018,24267154875,64712413,KSQ
2511,001685,KR7001681006,대상우,KOSPI,,17700,2,-10,-0.06,17680,17800,17500,4512,79539410,24252947100,1370223,STK
2512,139050,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
2513,000040,KR7000040006,KR모터스,KOSPI,,403,2,-3,-0.74,403,404,390,121806,48184612,24233545804,60132868,STK
2514,246250,KR7246250005,에스엘에스바이오,KOSDAQ,기술성장기업부,1578,2,-31,-1.93,1603,1609,1576,32936,52257930,24219469068,15348206,KSQ
2515,003495,KR7003491008,대한항공우,KOSPI,,21800,1,50,0.23,21750,21850,21600,949,20591525,24215309200,1110794,STK
2516,002070,KR7002070001,비비안,KOSPI,,777,2,-4,-0.51,781,784,775,58665,45621480,24183174729,31123777,STK
2517,225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,901,3,0,0.0,891,903,891,12321,11052316,23999678413,26636713,KSQ
2518,297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,693,1,8,1.17,689,725,677,228807,161666759,23992504074,34621218,KSQ
2519,025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,5960,2,-50,-0.83,5950,6000,5930,1260,7518300,23840000000,4000000,KSQ
2520,017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1128,2,-12,-1.05,1139,1140,1127,15637,17697385,23739286776,21045467,KSQ
2521,204630,KR7204630008,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),4650,0,0,0.0,0,0,0,0,0,23668225650,5089941,KSQ
2522,468510,KR7468510003,삼성스팩9호,KOSDAQ,SPAC(소속부없음),2140,2,-10,-0.47,2150,2150,2115,47984,102056395,23647000000,11050000,KSQ
2523,311060,KR7311060008,엘에이티,KONEX,일반기업부,3000,1,90,3.09,2895,3000,2895,4892,14292110,23481402000,7827134,KNX
2524,322970,KR7322970005,무진메디,KONEX,일반기업부,2335,2,-40,-1.68,2390,2390,2260,1282,2926075,23471368630,10051978,KNX
2525,101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2790,2,-70,-2.45,2850,2850,2735,25288,70942995,23447160000,8404000,KSQ
2526,054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,390,2,-17,-4.18,403,406,382,140434,54575425,23381701590,59953081,KSQ
2527,084870,KR7084870005,TBH글로벌,KOSPI,,1121,2,-12,-1.06,1131,1131,1120,9832,11083382,23380494099,20856819,STK
2528,005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK
2529,030720,KR7030720007,동원수산,KOSPI,,5000,1,5,0.1,4970,5030,4970,2363,11811985,23269025000,4653805,STK
2530,278990,KR7278990007,EMB,KONEX,일반기업부,4800,3,0,0.0,4500,4800,4330,501,2173890,23216788800,4836831,KNX
2531,446440,KR7446440000,에피바이오텍,KONEX,일반기업부,10100,2,-1600,-13.68,11000,11000,10010,549,5657700,23204790400,2297504,KNX
