Date,Open,High,Low,Close,Volume,Change
2021-08-17,11327,11432,11207,11222,184,-0.014403653609696088
2021-08-18,11102,11331,11102,11318,86,0.008554624844056224
2021-08-19,11260,11260,10953,10960,26,-0.03163103021735292
2021-08-20,10906,10988,10714,10744,394,-0.019708029197080257
2021-08-23,10958,11031,10815,10955,11547,0.019638868205509974
2021-08-24,11126,11232,11126,11222,192,0.02437243267914191
2021-08-25,11280,11280,11227,11280,11522,0.005168419176617256
2021-08-26,11184,11270,11174,11194,20,-0.00762411347517733
2021-08-27,11092,11303,11092,11265,21,0.0063426835804896164
2021-08-30,11323,11384,11323,11347,20,0.007279183311140747
2021-08-31,11456,11509,11331,11510,284,0.014365030404512202
2021-09-01,11470,11566,11470,11543,546,0.0028670721112076247
2021-09-02,11423,11514,11423,11433,23,-0.00952958502988821
2021-09-03,11528,11571,11509,11529,53,0.008396746260823873
2021-09-06,11490,11595,11480,11553,555,0.002081706999739863
2021-09-07,11494,11605,11494,11562,468,0.0007790184367697517
2021-09-08,11494,11605,11494,11557,12,-0.00043245113302192717
2021-09-09,11456,11470,11394,11404,35,-0.01323872977416285
2021-09-10,11494,11514,11389,11514,27,0.009645738337425547
2021-09-13,11537,11552,11466,11534,77,0.0017370158068439334
2021-09-14,11475,11676,11475,11577,82,0.0037281082018381095
2021-09-15,11575,11628,11552,11591,33,0.0012092942904033954
2021-09-16,11590,11633,11557,11567,382,-0.002070571995513748
2021-09-17,11614,11614,11514,11562,25,-0.00043226419987896225
2021-09-23,11341,11504,11341,11457,148,-0.009081473793461359
2021-09-24,11590,11590,11423,11443,31,-0.0012219603735706963
2021-09-27,11480,11528,11423,11467,30,0.002097352092982563
2021-09-28,11456,11485,11408,11419,28,-0.004185924827766585
2021-09-29,11217,11298,11131,11242,150,-0.01550048165338469
2021-09-30,11255,11331,11255,11318,42,0.006760362924746577
2021-10-01,11136,11202,11049,11051,23,-0.02359074041350062
2021-10-05,10902,11044,10854,10988,21,-0.005700841552800706
2021-10-06,11155,11155,10767,10768,45,-0.020021842009464885
2021-10-07,10925,10988,10872,10988,34,0.020430906389301562
2021-10-08,10892,10953,10872,10902,42,-0.007826720058245362
2021-10-12,10854,10863,10777,10845,23,-0.005228398458998362
2021-10-13,10858,11011,10849,10978,26,0.012263715998155789
2021-10-14,11150,11174,11107,11175,23,0.017944980870832516
2021-10-15,11298,11298,11227,11285,385,0.009843400447427264
2021-10-18,11280,11283,11179,11257,115,-0.0024811696942844685
2021-10-19,11346,11346,11222,11242,23,-0.0013325042195967418
2021-10-20,11270,11323,11164,11175,186,-0.0059597936310265
2021-10-21,11202,11241,11184,11184,126,0.0008053691275167196
2021-10-22,11074,11169,11074,11094,111,-0.008047210300429208
2021-10-25,11021,11202,11021,11204,20,0.009915269515053282
2021-10-26,11207,11288,11207,11257,32,0.004730453409496516
2021-10-27,11217,11241,11164,11175,29,-0.007284356400461989
2021-10-28,11184,11184,11016,11017,74,-0.014138702460850139
2021-10-29,11126,11126,10906,10931,115,-0.007806117817917735
2021-11-01,10930,10963,10930,10931,25,0.0
2021-11-02,11031,11112,11026,11065,20,0.012258713749885741
2021-11-03,11155,11155,10915,10950,48,-0.010393131495707197
2021-11-04,11031,11040,10925,10945,20,-0.0004566210045662267
2021-11-05,11069,11069,10810,10888,42,-0.005207857469163968
2021-11-08,10910,10945,10810,10926,94,0.0034900808229243463
2021-11-09,10973,10973,10854,10902,28,-0.0021965952773201902
2021-11-10,10806,10825,10691,10706,32,-0.017978352595854008
2021-11-11,10552,10648,10552,10587,42,-0.011115262469643228
2021-11-12,10686,10825,10671,10826,122,0.022574855955417084
2021-11-15,10815,10897,10815,10897,52,0.006558285608719849
2021-11-16,10791,10920,10791,10902,117,0.00045884188308709106
2021-11-17,10863,10863,10719,10730,20,-0.0157769216657494
2021-11-18,10666,10782,10653,10673,19,-0.00531220876048466
2021-11-19,10590,10701,10590,10701,230,0.0026234423311159993
2021-11-22,10724,10758,10662,10759,20,0.005420054200542035
2021-11-23,10753,10753,10691,10691,25,-0.006320289989775962
2021-11-24,10671,10681,10628,10673,11,-0.0016836591525581923
2021-11-25,10571,10590,10523,10524,21,-0.01396046097629533
2021-11-26,10452,10499,10336,10338,25,-0.01767388825541616
2021-11-29,10040,10270,10040,10156,31,-0.01760495260205064
2021-11-30,10336,10336,9863,9922,47,-0.023040567152422198
2021-12-01,9877,10040,9877,10041,20,0.011993549687562943
2021-12-02,9887,10207,9887,10199,330,0.015735484513494713
2021-12-03,10174,10389,10174,10366,235,0.016374154328855806
2021-12-06,10293,10480,10260,10404,23,0.0036658306000385554
2021-12-07,10413,10557,10413,10519,28,0.011053440984236884
2021-12-08,10567,10666,10514,10534,61,0.001425991063789267
2021-12-09,10658,10662,10523,10663,56,0.012246060375925572
2021-12-10,10552,10600,10552,10572,23,-0.008534183625621306
2021-12-13,10600,10714,10557,10558,126,-0.0013242527430950002
2021-12-14,10471,10562,10466,10496,21,-0.005872324303845433
2021-12-15,10428,10509,10428,10472,10,-0.0022865853658536883
