Date,Open,High,Low,Close,Volume,Change
2011-06-03,10002,10002,9957,9959,135,-0.007771246388363018
2011-06-07,9882,9940,9853,9855,69,-0.010442815543729278
2011-06-08,9852,9868,9841,9843,1600,-0.0012176560121766045
2011-06-09,9838,9838,9691,9694,199,-0.015137661282129455
2011-06-10,9674,9674,9668,9670,14,-0.0024757582009490298
2011-06-13,9620,9734,9620,9737,1145,0.006928645294725921
2011-06-14,9808,9808,9724,9729,116,-0.0008216082982438477
2011-06-15,9760,9764,9743,9767,2,0.00390584849419251
2011-06-16,9627,9627,9602,9630,177,-0.01402682502303676
2011-06-17,9588,9588,9547,9551,126,-0.00820353063343715
2011-06-20,9804,9804,9442,9474,841,-0.008061983038425313
2011-06-21,9470,9487,9442,9453,2451,-0.002216592780240667
2011-06-22,9451,9547,9451,9479,693,0.0027504495927219708
2011-06-23,9427,9427,9395,9397,174,-0.008650701550796502
2011-06-24,9463,9661,9463,9661,237,0.0280940725763541
2011-06-27,9716,9734,9674,9737,1674,0.007866680467860432
2011-06-28,9722,9722,9682,9686,1,-0.005237752901304349
2011-06-29,9705,9751,9705,9720,752,0.003510220937435582
2011-06-30,9612,9756,9612,9758,17,0.003909465020576208
2011-07-01,9729,9739,9671,9740,13428,-0.001844640295142419
2011-07-04,9886,9886,9701,9847,17761,0.010985626283367633
2011-07-05,9887,9887,9887,9888,1,0.004163704681628966
2011-07-06,9886,9886,9687,9800,152,-0.008899676375404564
2011-07-07,9772,9823,9679,9814,3765,0.0014285714285713347
2011-07-08,9730,9823,9730,9810,583,-0.00040758100672511066
2011-07-11,9885,9885,9674,9681,58,-0.01314984709480127
2011-07-12,9801,9801,9455,9458,242,-0.02303481045346556
2011-07-13,9547,9547,9209,9382,2248,-0.008035525481074224
2011-07-14,9546,9546,9333,9335,734,-0.005009592837348142
2011-07-15,9457,9457,9348,9453,1075,0.012640599892876248
2011-07-18,9451,9458,9451,9458,114,0.0005289326139850115
2011-07-19,9437,9437,9319,9387,6,-0.007506872488898253
2011-07-20,9227,9442,9227,9382,642,-0.0005326515393629938
2011-07-21,9484,9484,9370,9387,742,0.0005329354082286297
2011-07-22,9406,9542,9387,9546,717,0.016938318951741804
2011-07-25,9476,9493,9476,9496,242,-0.005237795935470357
2011-07-26,9492,9594,9492,9597,488,0.010636057287278788
2011-07-27,9594,9632,9481,9635,937,0.003959570699176851
2011-07-28,9500,9634,9496,9500,691,-0.014011416709911795
2011-07-29,9483,9508,9463,9466,2962,-0.003578947368421015
2011-08-01,9514,9661,9510,9661,37,0.02060004225649692
2011-08-02,9594,9594,9370,9462,409,-0.02059828175137146
2011-08-03,9399,9399,9050,9233,18317,-0.02420207144366937
2011-08-04,9644,9644,9143,9145,1446,-0.009531030001083018
2011-08-05,8957,9289,8957,8968,1213,-0.01935483870967747
2011-08-08,8867,8867,8643,8705,562,-0.029326494201605713
2011-08-09,8693,8693,8302,8663,632,-0.004824813325674859
2011-08-10,8584,8681,8525,8620,3362,-0.004963638462426423
